Features: 16,,,,,,,,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,
"Nu: 5e-05, Gamma: 0.05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 5e-05, Gamma: 0.0625",14022,156,0,0,98.89970376639864,50,40,
"Nu: 5e-05, Gamma: 0.1",14022,156,0,0,98.89970376639864,50,40,
"Nu: 5e-05, Gamma: 0.2",14022,156,0,0,98.89970376639864,50,40,
"Nu: 5e-05, Gamma: 0.5",14022,156,0,0,98.89970376639864,50,40,
"Nu: 5e-05, Gamma: 0.7",14022,156,0,0,98.89970376639864,50,40,
"Nu: 5e-05, Gamma: 0.9",14022,156,0,0,98.89970376639864,50,40,
"Nu: 5e-05, Gamma: 0.99",14022,156,0,0,98.89970376639864,50,40,
"Nu: 6e-05, Gamma: 1e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 6e-05, Gamma: 2e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 3e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 4e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 5e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 6e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 7e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 8e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 9e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 0.0001",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 0.0002",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 0.0003",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 0.0004",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 0.005",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 0.05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 0.0625",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 0.1",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 0.2",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 0.5",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 0.7",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 0.9",13790,153,232,3,97.28452532091974,50,40,
"Nu: 6e-05, Gamma: 0.99",13790,153,232,3,97.28452532091974,50,40,
"Nu: 7e-05, Gamma: 1e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 2e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 3e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 4e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 5e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 6e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 7e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 8e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 9e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 0.0001",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 0.0002",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 0.0003",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 0.0004",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 0.005",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 0.05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 0.0625",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 0.1",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 0.2",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 0.5",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 0.7",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 0.9",14022,156,0,0,98.89970376639864,50,40,
"Nu: 7e-05, Gamma: 0.99",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 1e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 2e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 3e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 4e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 5e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 6e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 7e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 8e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 9e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 0.0001",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 0.0002",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 0.0003",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 0.0004",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 0.005",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 0.05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 0.0625",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 0.1",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 0.2",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 0.5",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 0.7",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 0.9",14022,156,0,0,98.89970376639864,50,40,
"Nu: 8e-05, Gamma: 0.99",14022,156,0,0,98.89970376639864,50,40,
"Nu: 9e-05, Gamma: 1e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 9e-05, Gamma: 2e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 3e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 4e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 5e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 6e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 7e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 8e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 9e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 0.0001",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 0.0002",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 0.0003",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 0.0004",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 0.005",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 0.05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 0.0625",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 0.1",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 0.2",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 0.5",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 0.7",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 0.9",13790,153,232,3,97.28452532091974,50,40,
"Nu: 9e-05, Gamma: 0.99",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0001, Gamma: 1e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 2e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 3e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 4e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 5e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 6e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 7e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 8e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 9e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 0.0001",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 0.0002",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 0.0003",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 0.0004",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 0.005",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 0.05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 0.0625",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 0.1",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 0.2",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 0.5",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 0.7",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 0.9",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0001, Gamma: 0.99",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0002, Gamma: 1e-05",14022,147,0,9,98.96318239526026,50,40,
"Nu: 0.0002, Gamma: 2e-05",13705,152,317,4,96.6920581182113,50,40,
"Nu: 0.0002, Gamma: 3e-05",13769,152,253,4,97.14346170122725,50,40,
"Nu: 0.0002, Gamma: 4e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0002, Gamma: 5e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0002, Gamma: 6e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0002, Gamma: 7e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0002, Gamma: 8e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0002, Gamma: 9e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0002, Gamma: 0.0001",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0002, Gamma: 0.0002",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0002, Gamma: 0.0003",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0002, Gamma: 0.0004",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0002, Gamma: 0.005",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0002, Gamma: 0.05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0002, Gamma: 0.0625",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0002, Gamma: 0.1",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0002, Gamma: 0.2",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0002, Gamma: 0.5",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0002, Gamma: 0.7",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0002, Gamma: 0.9",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0002, Gamma: 0.99",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0003, Gamma: 1e-05",14022,142,0,14,98.99844830018338,50,40,
"Nu: 0.0003, Gamma: 2e-05",13705,152,317,4,96.6920581182113,50,40,
"Nu: 0.0003, Gamma: 3e-05",13769,152,253,4,97.14346170122725,50,40,
"Nu: 0.0003, Gamma: 4e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0003, Gamma: 5e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0003, Gamma: 6e-05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0003, Gamma: 7e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 8e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 9e-05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 0.0001",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 0.0002",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 0.0003",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 0.0004",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 0.005",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 0.05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 0.0625",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 0.1",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 0.2",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 0.5",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 0.7",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 0.9",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0003, Gamma: 0.99",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0004, Gamma: 1e-05",13643,139,379,17,96.34645224996473,50,40,
"Nu: 0.0004, Gamma: 2e-05",13657,144,365,12,96.40993087882636,50,40,
"Nu: 0.0004, Gamma: 3e-05",13634,128,388,28,96.36055861193398,50,40,
"Nu: 0.0004, Gamma: 4e-05",13634,141,388,15,96.26886725913387,50,40,
"Nu: 0.0004, Gamma: 5e-05",13636,145,386,11,96.25476089716463,50,40,
"Nu: 0.0004, Gamma: 6e-05",13636,148,386,8,96.23360135421075,50,40,
"Nu: 0.0004, Gamma: 7e-05",14022,152,0,4,98.92791649033714,50,40,
"Nu: 0.0004, Gamma: 8e-05",14022,152,0,4,98.92791649033714,50,40,
"Nu: 0.0004, Gamma: 9e-05",14022,153,0,3,98.92086330935251,50,40,
"Nu: 0.0004, Gamma: 0.0001",14022,153,0,3,98.92086330935251,50,40,
"Nu: 0.0004, Gamma: 0.0002",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0004, Gamma: 0.0003",14022,150,0,6,98.9420228523064,50,40,
"Nu: 0.0004, Gamma: 0.0004",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0004, Gamma: 0.005",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0004, Gamma: 0.05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0004, Gamma: 0.0625",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0004, Gamma: 0.1",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0004, Gamma: 0.2",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0004, Gamma: 0.5",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0004, Gamma: 0.7",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0004, Gamma: 0.9",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0004, Gamma: 0.99",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.005, Gamma: 1e-05",13633,94,389,62,96.59331358442658,50,40,
"Nu: 0.005, Gamma: 2e-05",14014,113,8,43,99.14656510086049,50,40,
"Nu: 0.005, Gamma: 3e-05",13710,120,312,36,96.9530258146424,50,40,
"Nu: 0.005, Gamma: 4e-05",13711,120,311,36,96.96007899562703,50,40,
"Nu: 0.005, Gamma: 5e-05",13729,120,293,36,97.08703625335026,50,40,
"Nu: 0.005, Gamma: 6e-05",14020,126,2,30,99.09719283396812,50,40,
"Nu: 0.005, Gamma: 7e-05",13734,117,288,39,97.14346170122725,50,40,
"Nu: 0.005, Gamma: 8e-05",14021,126,1,30,99.10424601495275,50,40,
"Nu: 0.005, Gamma: 9e-05",14022,129,0,27,99.0901396529835,50,40,
"Nu: 0.005, Gamma: 0.0001",13766,129,256,27,97.28452532091974,50,40,
"Nu: 0.005, Gamma: 0.0002",13786,131,236,25,97.41148257864297,50,40,
"Nu: 0.005, Gamma: 0.0003",13772,132,250,24,97.30568486387361,50,40,
"Nu: 0.005, Gamma: 0.0004",14022,140,0,16,99.01255466215262,50,40,
"Nu: 0.005, Gamma: 0.005",13790,149,232,7,97.31273804485822,50,40,
"Nu: 0.005, Gamma: 0.05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.005, Gamma: 0.0625",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.005, Gamma: 0.1",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.005, Gamma: 0.2",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.005, Gamma: 0.5",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.005, Gamma: 0.7",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.005, Gamma: 0.9",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.005, Gamma: 0.99",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.05, Gamma: 1e-05",13875,97,147,59,98.27902383975173,50,40,
"Nu: 0.05, Gamma: 2e-05",13724,106,298,50,97.15051488221188,50,40,
"Nu: 0.05, Gamma: 3e-05",14012,114,10,42,99.12540555790662,50,40,
"Nu: 0.05, Gamma: 4e-05",14016,118,6,38,99.12540555790662,50,40,
"Nu: 0.05, Gamma: 5e-05",14017,118,5,38,99.13245873889124,50,40,
"Nu: 0.05, Gamma: 6e-05",14020,122,2,34,99.12540555790662,50,40,
"Nu: 0.05, Gamma: 7e-05",13781,121,241,35,97.4467484835661,50,40,
"Nu: 0.05, Gamma: 8e-05",13789,121,233,35,97.50317393144307,50,40,
"Nu: 0.05, Gamma: 9e-05",14021,127,1,29,99.09719283396812,50,40,
"Nu: 0.05, Gamma: 0.0001",14021,127,1,29,99.09719283396812,50,40,
"Nu: 0.05, Gamma: 0.0002",14022,132,0,24,99.06898011002963,50,40,
"Nu: 0.05, Gamma: 0.0003",13790,133,232,23,97.42558894061222,50,40,
"Nu: 0.05, Gamma: 0.0004",13790,137,232,19,97.39737621667372,50,40,
"Nu: 0.05, Gamma: 0.005",13790,149,232,7,97.31273804485822,50,40,
"Nu: 0.05, Gamma: 0.05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.05, Gamma: 0.0625",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.05, Gamma: 0.1",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.05, Gamma: 0.2",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.05, Gamma: 0.5",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.05, Gamma: 0.7",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.05, Gamma: 0.9",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.05, Gamma: 0.99",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0625, Gamma: 1e-05",13878,96,144,60,98.30723656369022,50,40,
"Nu: 0.0625, Gamma: 2e-05",14006,110,16,46,99.11129919593736,50,40,
"Nu: 0.0625, Gamma: 3e-05",13758,112,264,44,97.34800394978134,50,40,
"Nu: 0.0625, Gamma: 4e-05",13784,116,238,40,97.50317393144307,50,40,
"Nu: 0.0625, Gamma: 5e-05",13767,116,255,40,97.38326985470447,50,40,
"Nu: 0.0625, Gamma: 6e-05",14020,123,2,33,99.11835237692199,50,40,
"Nu: 0.0625, Gamma: 7e-05",14020,124,2,32,99.11129919593736,50,40,
"Nu: 0.0625, Gamma: 8e-05",14021,124,1,32,99.11835237692199,50,40,
"Nu: 0.0625, Gamma: 9e-05",14021,127,1,29,99.09719283396812,50,40,
"Nu: 0.0625, Gamma: 0.0001",13789,124,233,32,97.48201438848922,50,40,
"Nu: 0.0625, Gamma: 0.0002",13790,129,232,27,97.45380166455071,50,40,
"Nu: 0.0625, Gamma: 0.0003",13790,133,232,23,97.42558894061222,50,40,
"Nu: 0.0625, Gamma: 0.0004",14022,140,0,16,99.01255466215262,50,40,
"Nu: 0.0625, Gamma: 0.005",14022,152,0,4,98.92791649033714,50,40,
"Nu: 0.0625, Gamma: 0.05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0625, Gamma: 0.0625",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0625, Gamma: 0.1",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0625, Gamma: 0.2",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.0625, Gamma: 0.5",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0625, Gamma: 0.7",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0625, Gamma: 0.9",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.0625, Gamma: 0.99",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.1, Gamma: 1e-05",13642,93,380,63,96.66384539427281,50,40,
"Nu: 0.1, Gamma: 2e-05",13714,107,308,49,97.07292989138101,50,40,
"Nu: 0.1, Gamma: 3e-05",14012,115,10,41,99.11835237692199,50,40,
"Nu: 0.1, Gamma: 4e-05",13785,117,237,39,97.50317393144307,50,40,
"Nu: 0.1, Gamma: 5e-05",13779,116,243,40,97.46790802651995,50,40,
"Nu: 0.1, Gamma: 6e-05",13788,119,234,37,97.5102271124277,50,40,
"Nu: 0.1, Gamma: 7e-05",14020,124,2,32,99.11129919593736,50,40,
"Nu: 0.1, Gamma: 8e-05",13789,121,233,35,97.50317393144307,50,40,
"Nu: 0.1, Gamma: 9e-05",14021,127,1,29,99.09719283396812,50,40,
"Nu: 0.1, Gamma: 0.0001",14021,127,1,29,99.09719283396812,50,40,
"Nu: 0.1, Gamma: 0.0002",14022,132,0,24,99.06898011002963,50,40,
"Nu: 0.1, Gamma: 0.0003",14022,136,0,20,99.04076738609112,50,40,
"Nu: 0.1, Gamma: 0.0004",13790,136,232,20,97.40442939765835,50,40,
"Nu: 0.1, Gamma: 0.005",13790,149,232,7,97.31273804485822,50,40,
"Nu: 0.1, Gamma: 0.05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.1, Gamma: 0.0625",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.1, Gamma: 0.1",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.1, Gamma: 0.2",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.1, Gamma: 0.5",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.1, Gamma: 0.7",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.1, Gamma: 0.9",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.1, Gamma: 0.99",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.2, Gamma: 1e-05",13642,94,380,62,96.65679221328818,50,40,
"Nu: 0.2, Gamma: 2e-05",13962,111,60,45,98.79390605162929,50,40,
"Nu: 0.2, Gamma: 3e-05",14012,115,10,41,99.11835237692199,50,40,
"Nu: 0.2, Gamma: 4e-05",14017,118,5,38,99.13245873889124,50,40,
"Nu: 0.2, Gamma: 5e-05",13785,116,237,40,97.5102271124277,50,40,
"Nu: 0.2, Gamma: 6e-05",13788,120,234,36,97.50317393144307,50,40,
"Nu: 0.2, Gamma: 7e-05",14020,124,2,32,99.11129919593736,50,40,
"Nu: 0.2, Gamma: 8e-05",14021,124,1,32,99.11835237692199,50,40,
"Nu: 0.2, Gamma: 9e-05",13789,124,233,32,97.48201438848922,50,40,
"Nu: 0.2, Gamma: 0.0001",14021,127,1,29,99.09719283396812,50,40,
"Nu: 0.2, Gamma: 0.0002",14022,132,0,24,99.06898011002963,50,40,
"Nu: 0.2, Gamma: 0.0003",14022,136,0,20,99.04076738609112,50,40,
"Nu: 0.2, Gamma: 0.0004",14022,139,0,17,99.01960784313727,50,40,
"Nu: 0.2, Gamma: 0.005",13790,149,232,7,97.31273804485822,50,40,
"Nu: 0.2, Gamma: 0.05",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.2, Gamma: 0.0625",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.2, Gamma: 0.1",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.2, Gamma: 0.2",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.2, Gamma: 0.5",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.2, Gamma: 0.7",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.2, Gamma: 0.9",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.2, Gamma: 0.99",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.5, Gamma: 1e-05",13874,103,148,53,98.22965157285935,50,40,
"Nu: 0.5, Gamma: 2e-05",13726,108,296,48,97.15051488221188,50,40,
"Nu: 0.5, Gamma: 3e-05",14012,115,10,41,99.11835237692199,50,40,
"Nu: 0.5, Gamma: 4e-05",14017,118,5,38,99.13245873889124,50,40,
"Nu: 0.5, Gamma: 5e-05",13785,116,237,40,97.5102271124277,50,40,
"Nu: 0.5, Gamma: 6e-05",13788,120,234,36,97.50317393144307,50,40,
"Nu: 0.5, Gamma: 7e-05",14020,124,2,32,99.11129919593736,50,40,
"Nu: 0.5, Gamma: 8e-05",13789,121,233,35,97.50317393144307,50,40,
"Nu: 0.5, Gamma: 9e-05",14021,127,1,29,99.09719283396812,50,40,
"Nu: 0.5, Gamma: 0.0001",14021,127,1,29,99.09719283396812,50,40,
"Nu: 0.5, Gamma: 0.0002",14022,132,0,24,99.06898011002963,50,40,
"Nu: 0.5, Gamma: 0.0003",13790,133,232,23,97.42558894061222,50,40,
"Nu: 0.5, Gamma: 0.0004",14022,139,0,17,99.01960784313727,50,40,
"Nu: 0.5, Gamma: 0.005",13790,149,232,7,97.31273804485822,50,40,
"Nu: 0.5, Gamma: 0.05",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.5, Gamma: 0.0625",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.5, Gamma: 0.1",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.5, Gamma: 0.2",14022,156,0,0,98.89970376639864,50,40,
"Nu: 0.5, Gamma: 0.5",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.5, Gamma: 0.7",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.5, Gamma: 0.9",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.5, Gamma: 0.99",13790,153,232,3,97.28452532091974,50,40,
"Nu: 0.7, Gamma: 1e-05",13645,113,377,43,96.5439413175342,50,40,
"Nu: 0.7, Gamma: 2e-05",13958,120,64,36,98.70221469882917,50,40,
"Nu: 0.7, Gamma: 3e-05",13785,119,237,37,97.48906756947383,50,40,
"Nu: 0.7, Gamma: 4e-05",14017,124,5,32,99.0901396529835,50,40,
"Nu: 0.7, Gamma: 5e-05",13788,121,234,35,97.49612075045846,50,40,
"Nu: 0.7, Gamma: 6e-05",13788,120,234,36,97.50317393144307,50,40,
